slot,t_s,ue_id,ue_x_m,ue_y_m,ue_z_m,sinr_db,spectral_eff_bphz,alloc_ru,arrival_bits,tx_bits,ack_bits,queue_bits,bler,success
481,0.481,2,-3.433645158921804,4.429694903626169,1.2,5.0,0.8,0,0,0,0,0,,
481,0.481,3,-7.911370605315385,3.9063124679930077,1.2,5.0,0.8,0,0,0,0,0,,
482,0.482,0,2.2884965338491736,4.735590776082077,1.2,5.0,0.8,0,0,0,0,0,,
482,0.482,1,4.220700368230684,-3.511554578823593,1.2,5.0,0.8,0,0,0,0,0,,
482,0.482,2,-3.4341354197464957,4.429585056237935,1.2,5.0,0.8,0,0,0,0,0,,
482,0.482,3,-7.911361508797469,3.9064194626971567,1.2,5.0,0.8,0,0,0,0,0,,
483,0.483,0,2.2890906727066778,4.735526645987765,1.2,5.0,0.8,0,0,0,0,0,,
483,0.483,1,4.220306433084323,-3.5119977275993914,1.2,5.0,0.8,0,0,0,0,0,,
483,0.483,2,-3.4346256805711874,4.4294752088497,1.2,5.0,0.8,0,0,0,0,0,,
483,0.483,3,-7.9113524122795535,3.9065264574013057,1.2,5.0,0.8,0,0,0,0,0,,
484,0.484,0,2.289684811564182,4.7354625158934525,1.2,5.0,0.8,0,0,0,0,0,,
484,0.484,1,4.219912497937962,-3.51244087637519,1.2,5.0,0.8,0,0,0,0,0,,
484,0.484,2,-3.435115941395879,4.429365361461466,1.2,5.0,0.8,0,0,0,0,0,,
484,0.484,3,-7.911343315761638,3.9066334521054547,1.2,5.0,0.8,0,0,0,0,0,,
485,0.485,0,2.290278950421686,4.73539838579914,1.2,5.0,0.8,0,0,0,0,0,,
485,0.485,1,4.219518562791601,-3.5128840251509885,1.2,5.0,0.8,0,0,0,0,0,,
485,0.485,2,-3.435606202220571,4.4292555140732315,1.2,5.0,0.8,0,0,0,0,0,,
485,0.485,3,-7.911334219243722,3.9067404468096036,1.2,5.0,0.8,0,0,0,0,0,,
486,0.486,0,2.29087308927919,4.735334255704828,1.2,5.0,0.8,0,0,0,0,0,,
486,0.486,1,4.21912462764524,-3.513327173926787,1.2,5.0,0.8,0,0,0,0,0,,
486,0.486,2,-3.4360964630452626,4.429145666684997,1.2,5.0,0.8,0,0,0,0,0,,
486,0.486,3,-7.911325122725806,3.9068474415137526,1.2,5.0,0.8,0,0,0,0,0,,
487,0.487,0,2.2914672281366943,4.735270125610516,1.2,5.0,0.8,0,0,0,0,0,,
487,0.487,1,4.2187306924988786,-3.5137703227025856,1.2,5.0,0.8,0,0,0,0,0,,
487,0.487,2,-3.4365867238699543,4.429035819296763,1.2,5.0,0.8,0,0,0,0,0,,
487,0.487,3,-7.91131602620789,3.9069544362179016,1.2,5.0,0.8,0,0,0,0,0,,
488,0.488,0,2.2920613669941985,4.735205995516203,1.2,5.0,0.8,0,0,0,0,0,,
488,0.488,1,4.2183367573525175,-3.514213471478384,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
488,0.488,2,-3.437076984694646,4.428925971908528,1.2,5.0,0.8,0,0,0,0,0,,
488,0.488,3,-7.9113069296899745,3.9070614309220506,1.2,5.0,0.8,0,0,0,0,0,,
489,0.489,0,2.2926555058517026,4.735141865421891,1.2,5.0,0.8,0,0,0,0,0,,
489,0.489,1,4.217942822206156,-3.5146566202541827,1.2,5.0,0.8,0,0,0,0,0,,
489,0.489,2,-3.437567245519338,4.428816124520294,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
489,0.489,3,-7.911297833172059,3.9071684256261996,1.2,5.0,0.8,0,0,0,0,0,,
490,0.49,0,2.293249644709207,4.735077735327579,1.2,5.0,0.8,0,0,0,0,0,,
490,0.49,1,4.217548887059795,-3.5150997690299812,1.2,5.0,0.8,0,0,0,0,0,,
490,0.49,2,-3.4380575063440295,4.4287062771320596,1.2,5.0,0.8,0,0,0,0,0,,
490,0.49,3,-7.911288736654143,3.9072754203303486,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
491,0.491,0,2.293843783566711,4.7350136052332665,1.2,5.0,0.8,0,0,0,0,0,,
491,0.491,1,4.217154951913434,-3.5155429178057798,1.2,5.0,0.8,0,0,0,0,0,,
491,0.491,2,-3.4385477671687212,4.428596429743825,1.2,5.0,0.8,0,0,0,0,0,,
491,0.491,3,-7.911279640136227,3.9073824150344976,1.2,5.0,0.8,0,0,0,0,0,,
492,0.492,0,2.294437922424215,4.734949475138954,1.2,5.0,0.8,0,0,0,0,0,,
492,0.492,1,4.216761016767073,-3.5159860665815783,1.2,5.0,0.8,0,0,0,0,0,,
492,0.492,2,-3.439038027993413,4.428486582355591,1.2,5.0,0.8,0,0,0,0,0,,
492,0.492,3,-7.911270543618311,3.9074894097386466,1.2,5.0,0.8,0,0,0,0,0,,
493,0.493,0,2.295032061281719,4.734885345044642,1.2,5.0,0.8,0,0,0,0,0,,
493,0.493,1,4.216367081620712,-3.516429215357377,1.2,5.0,0.8,0,0,0,0,0,,
493,0.493,2,-3.4395282888181047,4.428376734967356,1.2,5.0,0.8,0,0,0,0,0,,
493,0.493,3,-7.9112614471003955,3.9075964044427955,1.2,5.0,0.8,0,0,0,0,0,,
494,0.494,0,2.2956262001392234,4.73482121495033,1.2,5.0,0.8,0,0,0,0,0,,
494,0.494,1,4.215973146474351,-3.5168723641331754,1.2,5.0,0.8,0,0,0,0,0,,
494,0.494,2,-3.4400185496427964,4.428266887579122,1.2,5.0,0.8,0,0,0,0,0,,
494,0.494,3,-7.91125235058248,3.9077033991469445,1.2,5.0,0.8,0,0,0,0,0,,
495,0.495,0,2.2962203389967275,4.734757084856017,1.2,5.0,0.8,0,0,0,0,0,,
495,0.495,1,4.21557921132799,-3.517315512908974,1.2,5.0,0.8,0,0,0,0,0,,
495,0.495,2,-3.440508810467488,4.428157040190888,1.2,5.0,0.8,0,0,0,0,0,,
495,0.495,3,-7.911243254064564,3.9078103938510935,1.2,5.0,0.8,0,0,0,0,0,,
496,0.496,0,2.2968144778542317,4.734692954761705,1.2,5.0,0.8,0,0,0,0,0,,
496,0.496,1,4.215185276181629,-3.5177586616847725,1.2,5.0,0.8,0,0,0,0,0,,
496,0.496,2,-3.44099907129218,4.428047192802653,1.2,5.0,0.8,0,0,0,0,0,,
496,0.496,3,-7.911234157546648,3.9079173885552425,1.2,5.0,0.8,0,0,0,0,0,,
497,0.497,0,2.297408616711736,4.734628824667393,1.2,5.0,0.8,0,0,0,0,0,,
497,0.497,1,4.2147913410352675,-3.518201810460571,1.2,5.0,0.8,0,0,0,0,0,,
497,0.497,2,-3.4414893321168716,4.427937345414419,1.2,5.0,0.8,0,0,0,0,0,,
497,0.497,3,-7.911225061028732,3.9080243832593915,1.2,5.0,0.8,0,0,0,0,0,,
498,0.498,0,2.29800275556924,4.734564694573081,1.2,5.0,0.8,0,0,0,0,0,,
498,0.498,1,4.214397405888906,-3.5186449592363696,1.2,5.0,0.8,0,0,0,0,0,,
498,0.498,2,-3.4419795929415633,4.4278274980261845,1.2,5.0,0.8,0,0,0,0,0,,
498,0.498,3,-7.911215964510816,3.9081313779635405,1.2,5.0,0.8,0,0,0,0,0,,
499,0.499,0,2.298596894426744,4.734500564478768,1.2,5.0,0.8,0,0,0,0,0,,
499,0.499,1,4.214003470742545,-3.519088108012168,1.2,5.0,0.8,0,0,0,0,0,,
499,0.499,2,-3.442469853766255,4.42771765063795,1.2,5.0,0.8,0,0,0,0,0,,
499,0.499,3,-7.911206867992901,3.9082383726676895,1.2,5.0,0.8,0,0,0,0,0,,
500,0.5,0,2.2991910332842482,4.734436434384456,1.2,5.0,0.8,0,0,0,0,0,,
500,0.5,1,4.213609535596184,-3.5195312567879666,1.2,5.0,0.8,0,0,0,0,0,,
500,0.5,2,-3.4429601145909468,4.427607803249716,1.2,5.0,0.8,0,0,0,0,0,,
500,0.5,3,-7.911197771474985,3.9083453673718385,1.2,5.0,0.8,0,0,0,0,0,,
501,0.501,0,2.2997851721417524,4.734372304290144,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
501,0.501,1,4.213215600449823,-3.519974405563765,1.2,5.0,0.8,0,0,0,0,0,,
501,0.501,2,-3.4434503754156385,4.427497955861481,1.2,5.0,0.8,0,0,0,0,0,,
501,0.501,3,-7.911188674957069,3.9084523620759875,1.2,5.0,0.8,0,0,0,0,0,,
502,0.502,0,2.3003793109992565,4.7343081741958315,1.2,5.0,0.8,0,0,0,0,0,,
502,0.502,1,4.212821665303462,-3.5204175543395637,1.2,5.0,0.8,0,0,0,0,0,,
502,0.502,2,-3.44394063624033,4.427388108473247,1.2,5.0,0.8,0,0,0,0,0,,
502,0.502,3,-7.911179578439153,3.9085593567801364,1.2,5.0,0.8,0,0,0,0,0,,
503,0.503,0,2.3009734498567607,4.734244044101519,1.2,5.0,0.8,0,0,0,0,0,,
503,0.503,1,4.212427730157101,-3.5208607031153623,1.2,5.0,0.8,0,0,0,0,0,,
503,0.503,2,-3.444430897065022,4.4272782610850125,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
503,0.503,3,-7.911170481921237,3.9086663514842854,1.2,5.0,0.8,0,0,0,0,0,,
504,0.504,0,2.301567588714265,4.734179914007207,1.2,5.0,0.8,0,0,0,0,0,,
504,0.504,1,4.21203379501074,-3.521303851891161,1.2,5.0,0.8,0,0,0,0,0,,
504,0.504,2,-3.4449211578897136,4.427168413696778,1.2,5.0,0.8,0,0,0,0,0,,
504,0.504,3,-7.911161385403322,3.9087733461884344,1.2,5.0,0.8,0,0,0,0,0,,
505,0.505,0,2.302161727571769,4.734115783912895,1.2,5.0,0.8,0,0,0,0,0,,
505,0.505,1,4.211639859864379,-3.5217470006669593,1.2,5.0,0.8,0,0,0,0,0,,
505,0.505,2,-3.4454114187144054,4.427058566308544,1.2,5.0,0.8,0,0,0,0,0,,
505,0.505,3,-7.911152288885406,3.9088803408925834,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
506,0.506,0,2.302755866429273,4.734051653818582,1.2,5.0,0.8,0,0,0,0,0,,
506,0.506,1,4.211245924718018,-3.522190149442758,1.2,5.0,0.8,0,0,0,0,0,,
506,0.506,2,-3.445901679539097,4.426948718920309,1.2,5.0,0.8,0,0,0,0,0,,
506,0.506,3,-7.91114319236749,3.9089873355967324,1.2,5.0,0.8,0,0,0,0,0,,
507,0.507,0,2.3033500052867772,4.73398752372427,1.2,5.0,0.8,0,0,0,0,0,,
507,0.507,1,4.2108519895716565,-3.5226332982185564,1.2,5.0,0.8,0,0,0,0,0,,
507,0.507,2,-3.446391940363789,4.426838871532075,1.2,5.0,0.8,0,0,0,0,0,,
507,0.507,3,-7.911134095849574,3.9090943303008814,1.2,5.0,0.8,0,0,0,0,0,,
508,0.508,0,2.3039441441442814,4.733923393629958,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
508,0.508,1,4.210458054425295,-3.523076446994355,1.2,5.0,0.8,0,0,0,0,0,,
508,0.508,2,-3.4468822011884805,4.426729024143841,1.2,5.0,0.8,0,0,0,0,0,,
508,0.508,3,-7.911124999331658,3.9092013250050304,1.2,5.0,0.8,0,0,0,0,0,,
509,0.509,0,2.3045382830017855,4.733859263535646,1.2,5.0,0.8,0,0,0,0,0,,
509,0.509,1,4.210064119278934,-3.5235195957701535,1.2,5.0,0.8,0,0,0,0,0,,
509,0.509,2,-3.4473724620131723,4.426619176755606,1.2,5.0,0.8,0,0,0,0,0,,
509,0.509,3,-7.9111159028137426,3.9093083197091794,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
510,0.51,0,2.3051324218592897,4.733795133441333,1.2,5.0,0.8,0,0,0,0,0,,
510,0.51,1,4.209670184132573,-3.523962744545952,1.2,5.0,0.8,0,0,0,0,0,,
510,0.51,2,-3.447862722837864,4.426509329367372,1.2,5.0,0.8,0,0,0,0,0,,
510,0.51,3,-7.911106806295827,3.9094153144133283,1.2,5.0,0.8,0,0,0,0,0,,
511,0.511,0,2.305726560716794,4.733731003347021,1.2,5.0,0.8,0,0,0,0,0,,
511,0.511,1,4.209276248986212,-3.5244058933217506,1.2,5.0,0.8,0,0,0,0,0,,
511,0.511,2,-3.4483529836625557,4.4263994819791375,1.2,5.0,0.8,0,0,0,0,0,,
511,0.511,3,-7.911097709777911,3.9095223091174773,1.2,5.0,0.8,0,0,0,0,0,,
512,0.512,0,2.306320699574298,4.733666873252709,1.2,5.0,0.8,0,0,0,0,0,,
512,0.512,1,4.208882313839851,-3.524849042097549,1.2,5.0,0.8,0,0,0,0,0,,
512,0.512,2,-3.4488432444872474,4.426289634590903,1.2,5.0,0.8,0,0,0,0,0,,
512,0.512,3,-7.911088613259995,3.9096293038216263,1.2,5.0,0.8,0,0,0,0,0,,
513,0.513,0,2.306914838431802,4.7336027431583965,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
513,0.513,1,4.20848837869349,-3.5252921908733477,1.2,5.0,0.8,0,0,0,0,0,,
513,0.513,2,-3.449333505311939,4.426179787202669,1.2,5.0,0.8,0,0,0,0,0,,
513,0.513,3,-7.911079516742079,3.9097362985257753,1.2,5.0,0.8,0,0,0,0,0,,
514,0.514,0,2.3075089772893063,4.733538613064084,1.2,5.0,0.8,0,0,0,0,0,,
514,0.514,1,4.208094443547129,-3.525735339649146,1.2,5.0,0.8,0,0,0,0,0,,
514,0.514,2,-3.449823766136631,4.426069939814434,1.2,5.0,0.8,0,0,0,0,0,,
514,0.514,3,-7.9110704202241635,3.9098432932299243,1.2,5.0,0.8,0,0,0,0,0,,
515,0.515,0,2.3081031161468104,4.733474482969772,1.2,5.0,0.8,0,0,0,0,0,,
515,0.515,1,4.207700508400768,-3.5261784884249447,1.2,5.0,0.8,0,0,0,0,0,,
515,0.515,2,-3.4503140269613226,4.4259600924262,1.2,5.0,0.8,0,0,0,0,0,,
515,0.515,3,-7.911061323706248,3.9099502879340733,1.2,5.0,0.8,0,0,0,0,0,,
516,0.516,0,2.3086972550043146,4.73341035287546,1.2,5.0,0.8,0,0,0,0,0,,
516,0.516,1,4.207306573254407,-3.5266216372007433,1.2,5.0,0.8,0,0,0,0,0,,
516,0.516,2,-3.4508042877860143,4.4258502450379655,1.2,5.0,0.8,0,0,0,0,0,,
516,0.516,3,-7.911052227188332,3.9100572826382223,1.2,5.0,0.8,0,0,0,0,0,,
517,0.517,0,2.3092913938618187,4.733346222781147,1.2,5.0,0.8,0,0,0,0,0,,
517,0.517,1,4.2069126381080455,-3.527064785976542,1.2,5.0,0.8,0,0,0,0,0,,
517,0.517,2,-3.451294548610706,4.425740397649731,1.2,5.0,0.8,0,0,0,0,0,,
517,0.517,3,-7.911043130670416,3.9101642773423713,1.2,5.0,0.8,0,0,0,0,0,,
518,0.518,0,2.309885532719323,4.733282092686835,1.2,5.0,0.8,0,0,0,0,0,,
518,0.518,1,4.206518702961684,-3.5275079347523404,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
518,0.518,2,-3.451784809435398,4.425630550261497,1.2,5.0,0.8,0,0,0,0,0,,
518,0.518,3,-7.9110340341525,3.9102712720465203,1.2,5.0,0.8,0,0,0,0,0,,
519,0.519,0,2.310479671576827,4.733217962592523,1.2,5.0,0.8,0,0,0,0,0,,
519,0.519,1,4.206124767815323,-3.527951083528139,1.2,5.0,0.8,0,0,0,0,0,,
519,0.519,2,-3.4522750702600895,4.425520702873262,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
519,0.519,3,-7.9110249376345845,3.9103782667506692,1.2,5.0,0.8,0,0,0,0,0,,
520,0.52,0,2.311073810434331,4.7331538324982105,1.2,5.0,0.8,0,0,0,0,0,,
520,0.52,1,4.205730832668962,-3.5283942323039375,1.2,5.0,0.8,0,0,0,0,0,,
520,0.52,2,-3.4527653310847812,4.425410855485028,1.2,5.0,0.8,0,0,0,0,0,,
520,0.52,3,-7.911015841116669,3.9104852614548182,1.2,5.0,0.8,0,0,0,0,0,,
521,0.521,0,2.3116679492918353,4.733089702403898,1.2,5.0,0.8,0,0,0,0,0,,
521,0.521,1,4.205336897522601,-3.528837381079736,1.2,5.0,0.8,0,0,0,0,0,,
521,0.521,2,-3.453255591909473,4.425301008096794,1.2,5.0,0.8,0,0,0,0,0,,
521,0.521,3,-7.911006744598753,3.910592256158967,1.2,5.0,0.8,0,0,0,0,0,,
522,0.522,0,2.3122620881493394,4.733025572309586,1.2,5.0,0.8,0,0,0,0,0,,
522,0.522,1,4.20494296237624,-3.5292805298555345,1.2,5.0,0.8,0,0,0,0,0,,
522,0.522,2,-3.4537458527341647,4.425191160708559,1.2,5.0,0.8,0,0,0,0,0,,
522,0.522,3,-7.910997648080837,3.910699250863116,1.2,5.0,0.8,0,0,0,0,0,,
523,0.523,0,2.3128562270068436,4.732961442215274,1.2,5.0,0.8,0,0,0,0,0,,
523,0.523,1,4.204549027229879,-3.529723678631333,1.2,5.0,0.8,0,0,0,0,0,,
523,0.523,2,-3.4542361135588564,4.425081313320325,1.2,5.0,0.8,0,0,0,0,0,,
523,0.523,3,-7.910988551562921,3.910806245567265,1.2,5.0,0.8,0,0,0,0,0,,
524,0.524,0,2.3134503658643477,4.732897312120961,1.2,5.0,0.8,0,0,0,0,0,,
524,0.524,1,4.204155092083518,-3.5301668274071316,1.2,5.0,0.8,0,0,0,0,0,,
524,0.524,2,-3.454726374383548,4.4249714659320905,1.2,5.0,0.8,0,0,0,0,0,,
524,0.524,3,-7.910979455045005,3.910913240271414,1.2,5.0,0.8,0,0,0,0,0,,
525,0.525,0,2.314044504721852,4.732833182026649,1.2,5.0,0.8,0,0,0,0,0,,
525,0.525,1,4.203761156937157,-3.53060997618293,1.2,5.0,0.8,0,0,0,0,0,,
525,0.525,2,-3.45521663520824,4.424861618543856,1.2,5.0,0.8,0,0,0,0,0,,
525,0.525,3,-7.91097035852709,3.911020234975563,1.2,5.0,0.8,0,0,0,0,0,,
526,0.526,0,2.314638643579356,4.732769051932337,1.2,5.0,0.8,0,0,0,0,0,,
526,0.526,1,4.203367221790796,-3.5310531249587287,1.2,5.0,0.8,0,0,0,0,0,,
526,0.526,2,-3.4557068960329316,4.424751771155622,1.2,5.0,0.8,0,0,0,0,0,,
526,0.526,3,-7.910961262009174,3.911127229679712,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
527,0.527,0,2.31523278243686,4.732704921838025,1.2,5.0,0.8,0,0,0,0,0,,
527,0.527,1,4.2029732866444345,-3.5314962737345272,1.2,5.0,0.8,0,0,0,0,0,,
527,0.527,2,-3.4561971568576233,4.424641923767387,1.2,5.0,0.8,0,0,0,0,0,,
527,0.527,3,-7.910952165491258,3.911234224383861,1.2,5.0,0.8,0,0,0,0,0,,
528,0.528,0,2.3158269212943643,4.732640791743712,1.2,5.0,0.8,0,0,0,0,0,,
528,0.528,1,4.202579351498073,-3.5319394225103258,1.2,5.0,0.8,0,0,0,0,0,,
528,0.528,2,-3.456687417682315,4.424532076379153,1.2,5.0,0.8,0,0,0,0,0,,
528,0.528,3,-7.910943068973342,3.91134121908801,1.2,5.0,0.8,0,0,0,0,0,,
529,0.529,0,2.3164210601518684,4.7325766616494,1.2,5.0,0.8,0,0,0,0,0,,
529,0.529,1,4.202185416351712,-3.5323825712861243,1.2,5.0,0.8,0,0,0,0,0,,
529,0.529,2,-3.4571776785070067,4.4244222289909185,1.2,5.0,0.8,0,0,0,0,0,,
529,0.529,3,-7.910933972455426,3.911448213792159,1.2,5.0,0.8,0,0,0,0,0,,
530,0.53,0,2.3170151990093726,4.732512531555088,1.2,5.0,0.8,0,0,0,0,0,,
530,0.53,1,4.201791481205351,-3.532825720061923,1.2,5.0,0.8,0,0,0,0,0,,
530,0.53,2,-3.4576679393316985,4.424312381602684,1.2,5.0,0.8,0,0,0,0,0,,
530,0.53,3,-7.910924875937511,3.911555208496308,1.2,5.0,0.8,0,0,0,0,0,,
531,0.531,0,2.3176093378668767,4.7324484014607755,1.2,5.0,0.8,0,0,0,0,0,,
531,0.531,1,4.20139754605899,-3.5332688688377214,1.2,5.0,0.8,0,0,0,0,0,,
531,0.531,2,-3.45815820015639,4.42420253421445,1.2,5.0,0.8,0,0,0,0,0,,
531,0.531,3,-7.910915779419595,3.911662203200457,1.2,5.0,0.8,0,0,0,0,0,,
532,0.532,0,2.318203476724381,4.732384271366463,1.2,5.0,0.8,0,0,0,0,0,,
532,0.532,1,4.201003610912629,-3.53371201761352,1.2,5.0,0.8,0,0,0,0,0,,
532,0.532,2,-3.458648460981082,4.424092686826215,1.2,5.0,0.8,0,0,0,0,0,,
532,0.532,3,-7.910906682901679,3.911769197904606,1.2,5.0,0.8,0,0,0,0,0,,
533,0.533,0,2.318797615581885,4.732320141272151,1.2,5.0,0.8,0,0,0,0,0,,
533,0.533,1,4.200609675766268,-3.5341551663893185,1.2,5.0,0.8,0,0,0,0,0,,
533,0.533,2,-3.4591387218057736,4.423982839437981,1.2,5.0,0.8,0,0,0,0,0,,
533,0.533,3,-7.910897586383763,3.911876192608755,1.2,5.0,0.8,0,0,0,0,0,,
534,0.534,0,2.319391754439389,4.732256011177839,1.2,5.0,0.8,0,0,0,0,0,,
534,0.534,1,4.200215740619907,-3.534598315165117,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
534,0.534,2,-3.4596289826304654,4.423872992049747,1.2,5.0,0.8,0,0,0,0,0,,
534,0.534,3,-7.910888489865847,3.911983187312904,1.2,5.0,0.8,0,0,0,0,0,,
535,0.535,0,2.3199858932968933,4.732191881083526,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
535,0.535,1,4.199821805473546,-3.5350414639409156,1.2,5.0,0.8,0,0,0,0,0,,
535,0.535,2,-3.460119243455157,4.423763144661512,1.2,5.0,0.8,0,0,0,0,0,,
535,0.535,3,-7.9108793933479316,3.912090182017053,1.2,5.0,0.8,0,0,0,0,0,,
536,0.536,0,2.3205800321543975,4.732127750989214,1.2,5.0,0.8,0,0,0,0,0,,
536,0.536,1,4.199427870327185,-3.535484612716714,1.2,5.0,0.8,0,0,0,0,0,,
536,0.536,2,-3.460609504279849,4.423653297273278,1.2,5.0,0.8,0,0,0,0,0,,
536,0.536,3,-7.910870296830016,3.912197176721202,1.2,5.0,0.8,0,0,0,0,0,,
537,0.537,0,2.3211741710119016,4.732063620894902,1.2,5.0,0.8,0,0,0,0,0,,
537,0.537,1,4.1990339351808235,-3.5359277614925126,1.2,5.0,0.8,0,0,0,0,0,,
537,0.537,2,-3.4610997651045405,4.423543449885043,1.2,5.0,0.8,0,0,0,0,0,,
537,0.537,3,-7.9108612003121,3.912304171425351,1.2,5.0,0.8,0,0,0,0,0,,
538,0.538,0,2.3217683098694057,4.73199949080059,1.2,5.0,0.8,0,0,0,0,0,,
538,0.538,1,4.198640000034462,-3.536370910268311,1.2,5.0,0.8,0,0,0,0,0,,
538,0.538,2,-3.4615900259292323,4.423433602496809,1.2,5.0,0.8,0,0,0,0,0,,
538,0.538,3,-7.910852103794184,3.9124111661295,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
539,0.539,0,2.32236244872691,4.731935360706277,1.2,5.0,0.8,0,0,0,0,0,,
539,0.539,1,4.198246064888101,-3.5368140590441097,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
539,0.539,2,-3.462080286753924,4.423323755108575,1.2,5.0,0.8,0,0,0,0,0,,
539,0.539,3,-7.910843007276268,3.912518160833649,1.2,5.0,0.8,0,0,0,0,0,,
540,0.54,0,2.322956587584414,4.731871230611965,1.2,5.0,0.8,0,0,0,0,0,,
540,0.54,1,4.19785212974174,-3.5372572078199083,1.2,5.0,0.8,0,0,0,0,0,,
540,0.54,2,-3.4625705475786157,4.42321390772034,1.2,5.0,0.8,0,0,0,0,0,,
540,0.54,3,-7.9108339107583525,3.912625155537798,1.2,5.0,0.8,0,0,0,0,0,,
541,0.541,0,2.323550726441918,4.731807100517653,1.2,5.0,0.8,0,0,0,0,0,,
541,0.541,1,4.197458194595379,-3.537700356595707,1.2,5.0,0.8,0,0,0,0,0,,
541,0.541,2,-3.4630608084033074,4.423104060332106,1.2,5.0,0.8,0,0,0,0,0,,
541,0.541,3,-7.910824814240437,3.912732150241947,1.2,5.0,0.8,0,0,0,0,0,,
542,0.542,0,2.3241448652994223,4.7317429704233405,1.2,5.0,0.8,0,0,0,0,0,,
542,0.542,1,4.197064259449018,-3.5381435053715053,1.2,5.0,0.8,0,0,0,0,0,,
542,0.542,2,-3.463551069227999,4.4229942129438715,1.2,5.0,0.8,0,0,0,0,0,,
542,0.542,3,-7.910815717722521,3.912839144946096,1.2,5.0,0.8,0,0,0,0,0,,
543,0.543,0,2.3247390041569265,4.731678840329028,1.2,5.0,0.8,0,0,0,0,0,,
543,0.543,1,4.196670324302657,-3.538586654147304,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
543,0.543,2,-3.464041330052691,4.422884365555637,1.2,5.0,0.8,0,0,0,0,0,,
543,0.543,3,-7.910806621204605,3.912946139650245,1.2,5.0,0.8,0,0,0,0,0,,
544,0.544,0,2.3253331430144306,4.731614710234716,1.2,5.0,0.8,0,0,0,0,0,,
544,0.544,1,4.196276389156296,-3.5390298029231024,1.2,5.0,0.8,0,0,0,0,0,,
544,0.544,2,-3.4645315908773826,4.422774518167403,1.2,5.0,0.8,0,0,0,0,0,,
544,0.544,3,-7.910797524686689,3.913053134354394,1.2,5.0,0.8,0,0,0,0,0,,
545,0.545,0,2.3259272818719348,4.731550580140404,1.2,5.0,0.8,0,0,0,0,0,,
545,0.545,1,4.195882454009935,-3.539472951698901,1.2,5.0,0.8,0,0,0,0,0,,
545,0.545,2,-3.4650218517020743,4.422664670779168,1.2,5.0,0.8,0,0,0,0,0,,
545,0.545,3,-7.9107884281687735,3.913160129058543,1.2,5.0,0.8,0,0,0,0,0,,
546,0.546,0,2.326521420729439,4.731486450046091,1.2,5.0,0.8,0,0,0,0,0,,
546,0.546,1,4.1954885188635735,-3.5399161004746995,1.2,5.0,0.8,0,0,0,0,0,,
546,0.546,2,-3.465512112526766,4.422554823390934,1.2,5.0,0.8,0,0,0,0,0,,
546,0.546,3,-7.910779331650858,3.913267123762692,1.2,5.0,0.8,0,0,0,0,0,,
547,0.547,0,2.327115559586943,4.731422319951779,1.2,5.0,0.8,0,0,0,0,0,,
547,0.547,1,4.1950945837172124,-3.540359249250498,1.2,5.0,0.8,0,0,0,0,0,,
547,0.547,2,-3.4660023733514578,4.4224449760027,1.2,5.0,0.8,0,0,0,0,0,,
547,0.547,3,-7.910770235132942,3.913374118466841,1.2,5.0,0.8,0,0,0,0,0,,
548,0.548,0,2.327709698444447,4.731358189857467,1.2,5.0,0.8,0,0,0,0,0,,
548,0.548,1,4.194700648570851,-3.5408023980262966,1.2,5.0,0.8,0,0,0,0,0,,
548,0.548,2,-3.4664926341761495,4.422335128614465,1.2,5.0,0.8,0,0,0,0,0,,
548,0.548,3,-7.910761138615026,3.91348111317099,1.2,5.0,0.8,0,0,0,0,0,,
549,0.549,0,2.3283038373019513,4.7312940597631545,1.2,5.0,0.8,0,0,0,0,0,,
549,0.549,1,4.19430671342449,-3.541245546802095,1.2,5.0,0.8,0,0,0,0,0,,
549,0.549,2,-3.4669828950008412,4.422225281226231,1.2,5.0,0.8,0,0,0,0,0,,
549,0.549,3,-7.91075204209711,3.913588107875139,1.2,5.0,0.8,0,0,0,0,0,,
550,0.55,0,2.3288979761594555,4.731229929668842,1.2,5.0,0.8,0,0,0,0,0,,
550,0.55,1,4.193912778278129,-3.5416886955778937,1.2,5.0,0.8,0,0,0,0,0,,
550,0.55,2,-3.467473155825533,4.422115433837996,1.2,5.0,0.8,0,0,0,0,0,,
